Date,Ticker,Metric,Value
2021-09-22,INFY,MA90,1428.0437255859374
2021-09-23,INFY,MA90,1432.358015950521
2021-09-24,INFY,MA90,1436.7814710828993
2021-09-27,INFY,MA90,1440.8038072374131
2021-09-28,INFY,MA90,1444.4594143337674
2021-09-29,INFY,MA90,1448.0151963975695
2021-09-30,INFY,MA90,1451.4632717556424
2021-10-01,INFY,MA90,1454.6745524088542
2021-10-04,INFY,MA90,1457.6670681423611
2021-10-05,INFY,MA90,1460.7514879014757
2021-10-06,INFY,MA90,1463.6135986328125
2021-10-07,INFY,MA90,1466.614522298177
2021-10-08,INFY,MA90,1470.0132161458334
2021-10-11,INFY,MA90,1473.1660807291667
2021-10-12,INFY,MA90,1476.1493394639756
2021-10-13,INFY,MA90,1479.4157796223958
2021-10-14,INFY,MA90,1482.707965766059
2021-10-18,INFY,MA90,1486.5362277560764
2021-10-19,INFY,MA90,1490.6436347113715
2021-10-20,INFY,MA90,1494.4602851019965
2021-10-21,INFY,MA90,1497.5571194118925
2021-10-22,INFY,MA90,1500.1617919921875
2021-10-25,INFY,MA90,1502.5206366644966
2021-10-26,INFY,MA90,1504.925404188368
2021-10-27,INFY,MA90,1507.4389390733506
2021-10-28,INFY,MA90,1509.6165744357638
2021-10-29,INFY,MA90,1511.4563015407987
2021-11-01,INFY,MA90,1513.508405219184
2021-11-02,INFY,MA90,1515.6264404296876
2021-11-03,INFY,MA90,1517.2254692925346
2021-11-04,INFY,MA90,1518.736210123698
2021-11-08,INFY,MA90,1520.5645141601562
2021-11-09,INFY,MA90,1522.532080078125
2021-11-10,INFY,MA90,1524.2965115017362
2021-11-11,INFY,MA90,1526.197127278646
2021-11-12,INFY,MA90,1528.500712076823
2021-11-15,INFY,MA90,1530.7625176323784
2021-11-16,INFY,MA90,1533.2458821614584
2021-11-17,INFY,MA90,1535.6556193033855
2021-11-18,INFY,MA90,1538.0222344292536
2021-11-22,INFY,MA90,1540.1634440104167
2021-11-23,INFY,MA90,1542.2274237738716
2021-11-24,INFY,MA90,1543.9041137695312
2021-11-25,INFY,MA90,1545.5271321614584
2021-11-26,INFY,MA90,1546.7975884331597
2021-11-29,INFY,MA90,1548.3718343098958
2021-11-30,INFY,MA90,1550.25091281467
2021-12-01,INFY,MA90,1552.0686089409721
2021-12-02,INFY,MA90,1553.820640733507
2021-12-03,INFY,MA90,1555.440799967448
2021-12-06,INFY,MA90,1556.515220811632
2021-12-07,INFY,MA90,1557.769797092014
2021-12-08,INFY,MA90,1559.418303765191
2021-12-09,INFY,MA90,1561.0545857747395
2021-12-10,INFY,MA90,1562.7137112087673
2021-12-13,INFY,MA90,1564.0116238064236
2021-12-14,INFY,MA90,1565.1471625434028
2021-12-15,INFY,MA90,1566.1599433051215
2021-12-16,INFY,MA90,1567.5102389865451
2021-12-17,INFY,MA90,1569.3959730360243
2021-12-20,INFY,MA90,1570.9258897569443
2021-12-21,INFY,MA90,1572.4443250868055
2021-12-22,INFY,MA90,1574.093157280816
2021-12-23,INFY,MA90,1575.9554253472222
2021-12-24,INFY,MA90,1577.6496242947048
2021-12-27,INFY,MA90,1579.4495591905381
2021-12-28,INFY,MA90,1581.0959757486978
2021-12-29,INFY,MA90,1582.8002224392362
2021-12-30,INFY,MA90,1584.583871799045
2021-12-31,INFY,MA90,1586.2570203993055
2022-01-03,INFY,MA90,1588.21985812717
2022-01-04,INFY,MA90,1590.041419813368
2022-01-05,INFY,MA90,1591.3871459960938
2022-01-06,INFY,MA90,1592.6502115885417
2022-01-07,INFY,MA90,1593.9861558702257
2022-01-10,INFY,MA90,1595.6085476345486
2022-01-11,INFY,MA90,1597.5700764973958
2022-01-12,INFY,MA90,1599.6395670572917
2022-01-13,INFY,MA90,1601.7895331488714
2022-01-14,INFY,MA90,1603.970681423611
2022-01-17,INFY,MA90,1606.494978841146
2022-01-18,INFY,MA90,1608.9635837131077
2022-01-19,INFY,MA90,1610.9019097222222
2022-01-20,INFY,MA90,1612.3956814236112
2022-01-21,INFY,MA90,1613.5604668511285
2022-01-24,INFY,MA90,1613.971785481771
2022-01-25,INFY,MA90,1614.3267740885417
2022-01-27,INFY,MA90,1614.3487467447917
2022-01-28,INFY,MA90,1614.4829562717014
2022-01-31,INFY,MA90,1614.817494032118
2022-02-01,INFY,MA90,1615.5328165690105
2022-02-02,INFY,MA90,1616.1424696180557
2022-02-03,INFY,MA90,1616.0426011827258
2022-02-04,INFY,MA90,1616.3997884114583
2022-02-07,INFY,MA90,1616.8348999023438
2022-02-08,INFY,MA90,1617.2414469401042
2022-02-09,INFY,MA90,1618.0238240559895
2022-02-10,INFY,MA90,1619.2366427951388
2022-02-11,INFY,MA90,1619.8207248263889
2022-02-14,INFY,MA90,1619.8642171223958
2022-02-15,INFY,MA90,1620.6729261610244
2022-02-16,INFY,MA90,1621.2550537109375
2022-02-17,INFY,MA90,1621.4189629448786
2022-02-18,INFY,MA90,1621.7332153320312
2022-02-21,INFY,MA90,1622.347920735677
2022-02-22,INFY,MA90,1622.7570000542535
2022-02-23,INFY,MA90,1623.1865247938367
2022-02-24,INFY,MA90,1622.185770670573
2022-02-25,INFY,MA90,1621.0496907552083
2022-02-28,INFY,MA90,1620.327392578125
2022-03-02,INFY,MA90,1619.9663831922744
2022-03-03,INFY,MA90,1620.130950249566
2022-03-04,INFY,MA90,1620.444140625
2022-03-07,INFY,MA90,1620.8123318142361
2022-03-08,INFY,MA90,1621.3139472113714
2022-03-09,INFY,MA90,1622.428704155816
2022-03-10,INFY,MA90,1624.0394775390625
2022-03-11,INFY,MA90,1625.2815497504341
2022-03-14,INFY,MA90,1627.2452379014758
2022-03-15,INFY,MA90,1628.6385579427083
2022-03-16,INFY,MA90,1630.4790052625867
2022-03-17,INFY,MA90,1631.671678331163
2022-03-21,INFY,MA90,1632.7976399739584
2022-03-22,INFY,MA90,1634.2973971896702
2022-03-23,INFY,MA90,1635.7141438802084
2022-03-24,INFY,MA90,1636.7988579644098
2022-03-25,INFY,MA90,1637.7094075520833
2022-03-28,INFY,MA90,1638.5405110677084
2022-03-29,INFY,MA90,1639.544251844618
2022-03-30,INFY,MA90,1640.8128038194445
2022-03-31,INFY,MA90,1642.3145941840278
2022-04-01,INFY,MA90,1644.011941189236
2022-04-04,INFY,MA90,1645.9160441080728
2022-04-05,INFY,MA90,1647.3287204318576
2022-04-06,INFY,MA90,1648.7261149088542
2022-04-07,INFY,MA90,1649.8938395182292
2022-04-08,INFY,MA90,1650.9322089301215
2022-04-11,INFY,MA90,1651.458272298177
2022-04-12,INFY,MA90,1651.3991997612848
2022-04-13,INFY,MA90,1651.5316026475693
2022-04-18,INFY,MA90,1650.7789252387154
2022-04-19,INFY,MA90,1649.2547254774306
2022-04-20,INFY,MA90,1647.567563205295
2022-04-21,INFY,MA90,1646.0942898220487
2022-04-22,INFY,MA90,1644.3241197374132
2022-04-25,INFY,MA90,1642.4546454535591
2022-04-26,INFY,MA90,1640.7114664713542
2022-04-27,INFY,MA90,1638.8638916015625
2022-04-28,INFY,MA90,1636.9389051649305
2022-04-29,INFY,MA90,1634.359019639757
2022-05-02,INFY,MA90,1631.732283528646
2022-05-04,INFY,MA90,1628.9206854926215
2022-05-05,INFY,MA90,1626.480845811632
2022-05-06,INFY,MA90,1623.275082736545
2022-05-09,INFY,MA90,1620.2893202039932
2022-05-10,INFY,MA90,1617.099853515625
2022-05-11,INFY,MA90,1613.4204847547744
2022-05-12,INFY,MA90,1609.5832478841146
2022-05-13,INFY,MA90,1605.6268446180557
2022-05-16,INFY,MA90,1601.5665540907119
2022-05-17,INFY,MA90,1597.6962171766493
2022-05-18,INFY,MA90,1593.7245374891493
2022-05-19,INFY,MA90,1589.4722601996527
2022-05-20,INFY,MA90,1585.778633626302
2022-05-23,INFY,MA90,1582.2556098090279
2022-05-24,INFY,MA90,1578.0822631835938
2022-05-25,INFY,MA90,1573.5483656141494
2022-05-26,INFY,MA90,1568.929423014323
2022-05-27,INFY,MA90,1564.494321017795
2022-05-30,INFY,MA90,1560.3943101671007
2022-05-31,INFY,MA90,1556.116810438368
2022-06-01,INFY,MA90,1551.7724460177951
2022-06-02,INFY,MA90,1548.278145345052
2022-06-03,INFY,MA90,1545.3663818359375
2022-06-06,INFY,MA90,1542.927601453993
2022-06-07,INFY,MA90,1540.7465291341146
2022-06-08,INFY,MA90,1538.6457058376736
2022-06-09,INFY,MA90,1537.1428398980036
2022-06-10,INFY,MA90,1535.1693752712674
2022-06-13,INFY,MA90,1532.148331705729
2022-06-14,INFY,MA90,1528.9273559570313
2022-06-15,INFY,MA90,1525.3642171223958
2022-06-16,INFY,MA90,1522.0382419162327
2022-06-17,INFY,MA90,1518.5843939887152
2022-06-20,INFY,MA90,1515.672745768229
2022-06-21,INFY,MA90,1513.1056396484375
2022-06-22,INFY,MA90,1510.2046291775173
2022-06-23,INFY,MA90,1507.1310899522568
2022-06-24,INFY,MA90,1504.4321628146702
2022-06-27,INFY,MA90,1502.4767944335938
2022-06-28,INFY,MA90,1500.0076782226563
2022-06-29,INFY,MA90,1497.4150241427951
2022-06-30,INFY,MA90,1494.8950507269965
2022-07-01,INFY,MA90,1492.7370049370659
2022-07-04,INFY,MA90,1490.4255818684896
2022-07-05,INFY,MA90,1487.9529554578994
2022-07-06,INFY,MA90,1485.5553548177083
2022-07-07,INFY,MA90,1483.8892944335937
2022-07-08,INFY,MA90,1482.2178032769098
2022-07-11,INFY,MA90,1479.9073282877605
2022-07-12,INFY,MA90,1477.3715955946182
2022-07-13,INFY,MA90,1474.7122382269965
2022-07-14,INFY,MA90,1471.8673597547743
2022-07-15,INFY,MA90,1468.8693549262152
2022-07-18,INFY,MA90,1466.0936998155382
2022-07-19,INFY,MA90,1462.9008544921876
2022-07-20,INFY,MA90,1459.9008110894097
2022-07-21,INFY,MA90,1457.121644422743
2022-07-22,INFY,MA90,1453.3689697265625
2022-07-25,INFY,MA90,1450.112018500434
2022-07-26,INFY,MA90,1445.8049275716146
2022-07-27,INFY,MA90,1442.057108561198
2022-07-28,INFY,MA90,1438.802155219184
2022-07-29,INFY,MA90,1435.5298041449653
2022-08-01,INFY,MA90,1432.4241265190972
2022-08-02,INFY,MA90,1429.0961181640625
2022-08-03,INFY,MA90,1426.1030815972222
2022-08-04,INFY,MA90,1423.4849378797744
2022-08-05,INFY,MA90,1420.9159613715278
2022-08-08,INFY,MA90,1418.192466905382
2022-08-10,INFY,MA90,1415.2649698893229
2022-08-11,INFY,MA90,1412.5512098524305
2022-08-12,INFY,MA90,1409.7811916775174
2022-08-16,INFY,MA90,1407.2579047309027
2022-08-17,INFY,MA90,1405.1639594184028
2022-08-18,INFY,MA90,1403.011990017361
2022-08-19,INFY,MA90,1400.9690036349825
2022-08-22,INFY,MA90,1399.194622124566
2022-08-23,INFY,MA90,1397.3234632703993
2022-08-24,INFY,MA90,1395.3397406684028
2022-08-25,INFY,MA90,1394.451883951823
2022-08-26,INFY,MA90,1394.2040201822917
2022-08-29,INFY,MA90,1393.078879123264
2022-08-30,INFY,MA90,1391.958120388455
2022-09-01,INFY,MA90,1390.8811116536458
2022-09-02,INFY,MA90,1389.936829969618
2022-09-05,INFY,MA90,1388.8752956814237
2022-09-06,INFY,MA90,1388.0371649848091
2022-09-07,INFY,MA90,1386.9217664930557
2022-09-08,INFY,MA90,1386.1475002712673
2022-09-09,INFY,MA90,1386.0116197374132
2022-09-12,INFY,MA90,1386.183942328559
2022-09-13,INFY,MA90,1385.9411471896701
2022-09-14,INFY,MA90,1385.413308376736
2022-09-15,INFY,MA90,1384.1668958875869
2022-09-16,INFY,MA90,1382.5233642578125
2022-09-19,INFY,MA90,1381.2835720486112
2022-09-20,INFY,MA90,1380.2085896809897
2022-09-21,INFY,MA90,1379.0621107313368
2022-09-22,INFY,MA90,1377.9757378472223
2022-09-23,INFY,MA90,1376.5647026909721
2022-09-26,INFY,MA90,1375.4002143012153
2022-09-27,INFY,MA90,1375.2083102756076
2022-09-28,INFY,MA90,1374.743058268229
2022-09-29,INFY,MA90,1374.1835110134548
2022-09-30,INFY,MA90,1374.0553738064236
2022-10-03,INFY,MA90,1374.0356214735243
2022-10-04,INFY,MA90,1374.2453097873263
2022-10-06,INFY,MA90,1374.3391221788195
2022-10-07,INFY,MA90,1373.7256591796875
2022-10-10,INFY,MA90,1373.304163953993
2022-10-11,INFY,MA90,1372.7406236436632
2022-10-12,INFY,MA90,1371.9243923611111
2022-10-13,INFY,MA90,1370.8765719943576
2022-10-14,INFY,MA90,1370.3022216796876
2022-10-17,INFY,MA90,1370.129813639323
2022-10-18,INFY,MA90,1370.1678968641493
2022-10-19,INFY,MA90,1369.8637383355035
2022-10-20,INFY,MA90,1370.1118001302084
2022-10-21,INFY,MA90,1370.8940660264757
2022-10-24,INFY,MA90,1371.6897108289932
2022-10-25,INFY,MA90,1372.761210123698
2022-10-27,INFY,MA90,1374.2372680664062
2022-10-28,INFY,MA90,1375.7038886176215
2022-10-31,INFY,MA90,1377.1480346679687
2022-11-01,INFY,MA90,1378.5920423719617
2022-11-02,INFY,MA90,1379.9612670898437
2022-11-03,INFY,MA90,1380.9393988715278
2022-11-04,INFY,MA90,1381.86005859375
2022-11-07,INFY,MA90,1382.3677517361111
2022-11-09,INFY,MA90,1382.8573391384548
2022-11-10,INFY,MA90,1383.4246283637153
2022-11-11,INFY,MA90,1384.7149427625868
2022-11-14,INFY,MA90,1385.9832967122395
2022-11-15,INFY,MA90,1387.253655327691
2022-11-16,INFY,MA90,1388.73961452908
2022-11-17,INFY,MA90,1389.9037285698785
2022-11-18,INFY,MA90,1391.0577094184027
2022-11-21,INFY,MA90,1391.787360297309
2022-11-22,INFY,MA90,1393.1174397786458
2022-11-23,INFY,MA90,1394.7833753797743
2022-11-24,INFY,MA90,1396.8745103624133
2022-11-25,INFY,MA90,1399.1870849609375
2022-11-28,INFY,MA90,1401.3567545572917
2022-11-29,INFY,MA90,1402.9722669813368
2022-11-30,INFY,MA90,1404.708357747396
2022-12-01,INFY,MA90,1406.3543023003472
2022-12-02,INFY,MA90,1407.6193074544271
2022-12-05,INFY,MA90,1409.1773546006943
2022-12-06,INFY,MA90,1410.4838066948785
2022-12-07,INFY,MA90,1412.2531236436632
2022-12-08,INFY,MA90,1413.9700507269965
2022-12-09,INFY,MA90,1414.680782063802
2022-12-12,INFY,MA90,1414.8290893554688
2022-12-13,INFY,MA90,1415.223117404514
2022-12-14,INFY,MA90,1415.7692694769964
2022-12-15,INFY,MA90,1415.6790540907118
2022-12-16,INFY,MA90,1415.050516764323
2022-12-19,INFY,MA90,1414.095054796007
2022-12-20,INFY,MA90,1413.1107679578993
2022-12-21,INFY,MA90,1412.324358452691
2022-12-22,INFY,MA90,1411.487890625
2022-12-23,INFY,MA90,1410.6578776041667
2022-12-26,INFY,MA90,1409.8588256835938
2022-12-27,INFY,MA90,1409.0884494357638
2022-12-28,INFY,MA90,1408.5089938693577
2022-12-29,INFY,MA90,1407.8608954535591
2022-12-30,INFY,MA90,1407.3362887912326
2023-01-02,INFY,MA90,1407.3183308919272
2023-01-03,INFY,MA90,1407.3357191297744
2023-01-04,INFY,MA90,1407.2635240342881
2023-01-05,INFY,MA90,1406.9523844401042
2023-01-06,INFY,MA90,1406.97894015842
2023-01-09,INFY,MA90,1407.0584323459202
2023-01-10,INFY,MA90,1407.2808865017362
2023-01-11,INFY,MA90,1407.634228515625
2023-01-12,INFY,MA90,1407.9994330512152
2023-01-13,INFY,MA90,1408.6682983398437
2023-01-16,INFY,MA90,1409.5382771809896
2023-01-17,INFY,MA90,1410.3660834418404
2023-01-18,INFY,MA90,1410.8873101128472
2023-01-19,INFY,MA90,1411.0882080078125
2023-01-20,INFY,MA90,1411.060127766927
2023-01-23,INFY,MA90,1411.9815280490452
2023-01-24,INFY,MA90,1413.381989203559
2023-01-25,INFY,MA90,1415.2636745876737
2023-01-27,INFY,MA90,1416.7608086480034
2023-01-30,INFY,MA90,1418.480421278212
2023-01-31,INFY,MA90,1420.263798014323
2023-02-01,INFY,MA90,1422.3234334309896
2023-02-02,INFY,MA90,1424.7485378689237
2023-02-03,INFY,MA90,1427.1841539171007
2023-02-06,INFY,MA90,1429.175390625
2023-02-07,INFY,MA90,1431.0772718641492
2023-02-08,INFY,MA90,1433.2308892144097
2023-02-09,INFY,MA90,1435.5079155815972
2023-02-10,INFY,MA90,1437.8997856987846
2023-02-13,INFY,MA90,1439.497048611111
2023-02-14,INFY,MA90,1441.0977267795138
2023-02-15,INFY,MA90,1442.778606499566
2023-02-16,INFY,MA90,1444.3910536024305
2023-02-17,INFY,MA90,1446.216086154514
2023-02-20,INFY,MA90,1448.0806884765625
2023-02-21,INFY,MA90,1449.9011203342013
2023-02-22,INFY,MA90,1450.9779554578993
2023-02-23,INFY,MA90,1451.7776882595485
2023-02-24,INFY,MA90,1452.4353705512153
2023-02-27,INFY,MA90,1452.8506361219618
2023-02-28,INFY,MA90,1452.8805555555555
2023-03-01,INFY,MA90,1453.0030381944443
2023-03-02,INFY,MA90,1452.698248969184
2023-03-03,INFY,MA90,1452.380881076389
2023-03-06,INFY,MA90,1452.2091905381944
2023-03-08,INFY,MA90,1451.9953586154513
2023-03-09,INFY,MA90,1451.3996473524305
2023-03-10,INFY,MA90,1450.344015842014
2023-03-13,INFY,MA90,1449.1140909830729
2023-03-14,INFY,MA90,1447.9616861979166
2023-03-15,INFY,MA90,1446.9799343532986
2023-03-16,INFY,MA90,1445.9045315212675
2023-03-17,INFY,MA90,1444.9628377278646
2023-03-20,INFY,MA90,1443.9399807400173
2023-03-21,INFY,MA90,1442.0732408311633
2023-03-22,INFY,MA90,1440.033250596788
2023-03-23,INFY,MA90,1437.749776204427
2023-03-24,INFY,MA90,1435.4382025824652
2023-03-27,INFY,MA90,1433.3732421875
2023-03-28,INFY,MA90,1431.1277465820312
2023-03-29,INFY,MA90,1429.2063802083333
2023-03-31,INFY,MA90,1427.5716851128473
2023-04-03,INFY,MA90,1425.7788235134549
2023-04-05,INFY,MA90,1423.6326985677083
2023-04-06,INFY,MA90,1421.4085327148437
2023-04-10,INFY,MA90,1419.3711439344618
2023-04-11,INFY,MA90,1417.0517700195312
2023-04-12,INFY,MA90,1414.9014824761284
2023-04-13,INFY,MA90,1412.1138617621527
2023-04-17,INFY,MA90,1408.1639539930557
2023-04-18,INFY,MA90,1404.205719672309
2023-04-19,INFY,MA90,1400.244363064236
2023-04-20,INFY,MA90,1396.268442111545
2023-04-21,INFY,MA90,1392.1811808268228
2023-04-24,INFY,MA90,1388.612109375
2023-04-25,INFY,MA90,1385.258433702257
2023-04-26,INFY,MA90,1381.6727159288193
2023-04-27,INFY,MA90,1378.206138780382
2023-04-28,INFY,MA90,1375.2119737413195
2023-05-02,INFY,MA90,1372.6652398003473
2023-05-03,INFY,MA90,1370.1866604275174
2023-05-04,INFY,MA90,1367.7543863932292
2023-05-05,INFY,MA90,1365.14833984375
2023-05-08,INFY,MA90,1362.4798611111112
2023-05-09,INFY,MA90,1360.1240681966146
2023-05-10,INFY,MA90,1357.635603841146
2023-05-11,INFY,MA90,1354.9431939019098
2023-05-12,INFY,MA90,1352.1862698025175
2023-05-15,INFY,MA90,1349.4891750759548
2023-05-16,INFY,MA90,1346.9512871636284
2023-05-17,INFY,MA90,1344.0679361979167
2023-05-18,INFY,MA90,1341.1903089735242
2023-05-19,INFY,MA90,1338.839717610677
2023-05-22,INFY,MA90,1336.9417643229167
2023-05-23,INFY,MA90,1335.3970743815105
2023-05-24,INFY,MA90,1333.463741048177
2023-05-25,INFY,MA90,1331.7426812065971
2023-05-26,INFY,MA90,1330.1423231336805
2023-05-29,INFY,MA90,1328.4129353841147
2023-05-30,INFY,MA90,1326.542034233941
2023-05-31,INFY,MA90,1324.3860243055556
